Sociedad;Unidad de negocio;Segmento;Cuentas;Periodo;Año;Mes;Cecos;Cebes;Cliente;Material;Moneda;Real Periodo;Descripción cuenta;Volumen;UM;Subcategoria;Moneda;Real Periodo;;-1
B005;Gases;Honduras;6011101008;4;2019;abril;B005010100;;;;Lempiras;15437.62;Otros Impuestos;;;;Dolares;639.5;;
B005;Gases;Honduras;6011121002;4;2019;abril;B005010100;;;;Lempiras;2250;Servicios De Limpieza;;;;Dolares;93.21;;
B005;Gases;Honduras;6011121004;4;2019;abril;B005010100;;;;Lempiras;;Papeleria y Articulos De Escritorio;;;;Dolares;0;;
B005;Gases;Honduras;6011121006;4;2019;abril;B005010100;;;;Lempiras;1688.26;Útiles Generales;;;;Dolares;69.94;;
B005;Gases;Honduras;6011121011;4;2019;abril;B005010100;;;;Lempiras;805;Utiles De Limpieza;;;;Dolares;33.35;;
B005;Gases;Honduras;6011121013;4;2019;abril;B005010100;;;;Lempiras;0;Peaje;;;;Dolares;0;;
B005;Gases;Honduras;6011121016;4;2019;abril;B005010100;;;;Lempiras;;Servicio manejo de Plagas;;;;Dolares;0;;
B005;Gases;Honduras;6021010001;4;2019;abril;B005010200;;;;Lempiras;68223.19;Sueldos ventas;;;;Dolares;2826.15;;
B005;Gases;Honduras;6021010006;4;2019;abril;B005010200;;;;Lempiras;;Vacaciones ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021010014;4;2019;abril;B005010200;;;;Lempiras;;Atenciones A Empleados Ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021020002;4;2019;abril;B005010200;;;;Lempiras;38642.7;Depreciación Mobiliario Y Equipo;;;;Dolares;1600.77;;
B005;Gases;Honduras;6021030008;4;2019;abril;B005010200;;;;Lempiras;0;Mantenimientos Varios;;;;Dolares;0;;
B005;Gases;Honduras;6021050001;4;2019;abril;B005010200;;;;Lempiras;6125.44;Mantenimiento De Vehiculos;;;;Dolares;253.75;;
B005;Gases;Honduras;6021050003;4;2019;abril;B005010200;;;;Lempiras;32500;Gasolina;;;;Dolares;1346.31;;
B005;Gases;Honduras;6021060004;4;2019;abril;B005010200;;;;Lempiras;4035.89;Gastos de Alimentación;;;;Dolares;167.19;;
B005;Gases;Honduras;6021080003;4;2019;abril;B005010200;;;;Lempiras;5891.32;Agua;;;;Dolares;244.05;;
B005;Gases;Honduras;6031010011;4;2019;abril;B005010200;;;;Lempiras;;Gastos de Publicidad y Mercadeo.;;;;Dolares;0;;
B005;Gases;Honduras;6031050001;4;2019;abril;B005010200;;;;Lempiras;28600;Seguridad Y Vigilancia;;;;Dolares;1184.76;;
B005;Gases;Honduras;8011010003;4;2019;abril;;B005010000;;;Lempiras;359;Gastos Y Comisiones Bancarias;;;;Dolares;14.87;;
B005;Gases;Honduras;8011010013;4;2019;abril;;B005010000;;;Lempiras;531.22;Otros Gastos No Operativos;;;;Dolares;22.01;;
B005;Gases;Honduras;7011010016;4;2019;abril;;B005010000;;;Lempiras;0;Otros Ingresos No Operativos;;;;Dolares;0;;
B005;Gases;Honduras;7011010009;4;2019;abril;;B005010000;;;Lempiras;-36.17;Ingresos Varios;;;;Dolares;-1.5;;
B005;Gases;Honduras;6011010001;5;2019;mayo;B005010100;;;;Lempiras;72284.1;Sueldos Administración;;;;Dolares;2994.37;;
B005;Gases;Honduras;6011010003;5;2019;mayo;B005010100;;;;Lempiras;11180.24;Aguinaldos Administración;;;;Dolares;463.14;;
B005;Gases;Honduras;6011010004;5;2019;mayo;B005010100;;;;Lempiras;11411.6;Bono 14 Administración;;;;Dolares;472.73;;
B005;Gases;Honduras;6011010005;5;2019;mayo;B005010100;;;;Lempiras;;Vacaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010006;5;2019;mayo;B005010100;;;;Lempiras;;Indemnizaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010007;5;2019;mayo;B005010100;;;;Lempiras;6031.28;Igss Administración;;;;Dolares;249.85;;
B005;Gases;Honduras;6011010013;5;2019;mayo;B005010100;;;;Lempiras;;Atenciones A Empleados Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011041004;5;2019;mayo;B005010100;;;;Lempiras;16016.72;Servicios Profesionales;;;;Dolares;663.49;;
B005;Gases;Honduras;6011061002;5;2019;mayo;B005010100;;;;Lempiras;;Gastos De Hospedaje;;;;Dolares;0;;
B005;Gases;Honduras;6011061003;5;2019;mayo;B005010100;;;;Lempiras;0;Gastos De Alimentacion;;;;Dolares;0;;
B005;Gases;Honduras;6011071001;5;2019;mayo;B005010100;;;;Lempiras;3527.02;Servicio Telefónico Fijo;;;;Dolares;146.11;;
B005;Gases;Honduras;6011071003;5;2019;mayo;B005010100;;;;Lempiras;1845.3;Servicio De Internet;;;;Dolares;76.44;;
B005;Gases;Honduras;6011081001;5;2019;mayo;B005010100;;;;Lempiras;6475.91;Energía Eléctrica;;;;Dolares;268.26;;
B005;Gases;Honduras;6011091001;5;2019;mayo;B005010100;;;;Lempiras;33600;Renta De Inmuebles;;;;Dolares;1391.88;;
B005;Gases;Honduras;6011101007;5;2019;mayo;B005010100;;;;Lempiras;0;Suscripciones;;;;Dolares;0;;
B005;Gases;Honduras;6011101008;5;2019;mayo;B005010100;;;;Lempiras;15438.01;Otros Impuestos;;;;Dolares;639.52;;
B005;Gases;Honduras;6011121002;5;2019;mayo;B005010100;;;;Lempiras;2250;Servicios De Limpieza;;;;Dolares;93.21;;
B005;Gases;Honduras;6011121004;5;2019;mayo;B005010100;;;;Lempiras;1200;Papeleria y Articulos De Escritorio;;;;Dolares;49.71;;
B005;Gases;Honduras;6011121006;5;2019;mayo;B005010100;;;;Lempiras;6120;Útiles Generales;;;;Dolares;253.52;;
B005;Gases;Honduras;6011121011;5;2019;mayo;B005010100;;;;Lempiras;1144.34;Utiles De Limpieza;;;;Dolares;47.4;;
B005;Gases;Honduras;6011121013;5;2019;mayo;B005010100;;;;Lempiras;610;Peaje;;;;Dolares;25.27;;
B005;Gases;Honduras;6011121016;5;2019;mayo;B005010100;;;;Lempiras;;Servicio manejo de Plagas;;;;Dolares;0;;
B005;Gases;Honduras;6021010001;5;2019;mayo;B005010200;;;;Lempiras;74112.17;Sueldos ventas;;;;Dolares;3070.1;;
B005;Gases;Honduras;6021010006;5;2019;mayo;B005010200;;;;Lempiras;;Vacaciones ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021010014;5;2019;mayo;B005010200;;;;Lempiras;;Atenciones A Empleados Ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021020002;5;2019;mayo;B005010200;;;;Lempiras;31142.7;Depreciación Mobiliario Y Equipo;;;;Dolares;1290.09;;
B005;Gases;Honduras;6021030008;5;2019;mayo;B005010200;;;;Lempiras;52491.85;Mantenimientos Varios;;;;Dolares;2174.48;;
B005;Gases;Honduras;6021050001;5;2019;mayo;B005010200;;;;Lempiras;7654.68;Mantenimiento De Vehiculos;;;;Dolares;317.1;;
B005;Gases;Honduras;6021050003;5;2019;mayo;B005010200;;;;Lempiras;38200.25;Gasolina;;;;Dolares;1582.45;;
B005;Gases;Honduras;6021060004;5;2019;mayo;B005010200;;;;Lempiras;4229.95;Gastos de Alimentación;;;;Dolares;175.23;;
B005;Gases;Honduras;6021080003;5;2019;mayo;B005010200;;;;Lempiras;3583.26;Agua;;;;Dolares;148.44;;
B005;Gases;Honduras;6031010011;5;2019;mayo;B005010200;;;;Lempiras;;Gastos de Publicidad y Mercadeo.;;;;Dolares;0;;
B005;Gases;Honduras;6031050001;5;2019;mayo;B005010200;;;;Lempiras;28600;Seguridad Y Vigilancia;;;;Dolares;1184.76;;
B005;Gases;Honduras;8011010003;5;2019;mayo;;B005010000;;;Lempiras;350;Gastos Y Comisiones Bancarias;;;;Dolares;14.5;;
B005;Gases;Honduras;8011010013;5;2019;mayo;;B005010000;;;Lempiras;736.38;Otros Gastos No Operativos;;;;Dolares;30.5;;
B005;Gases;Honduras;6011010001;6;2019;junio;B005010100;;;;Lempiras;81900.2;Sueldos Administración;;;;Dolares;3392.72;;
B005;Gases;Honduras;6011010003;6;2019;junio;B005010100;;;;Lempiras;11180.24;Aguinaldos Administración;;;;Dolares;463.14;;
B005;Gases;Honduras;6011010004;6;2019;junio;B005010100;;;;Lempiras;20403.75;Bono 14 Administración;;;;Dolares;845.23;;
B005;Gases;Honduras;6011010005;6;2019;junio;B005010100;;;;Lempiras;;Vacaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010006;6;2019;junio;B005010100;;;;Lempiras;;Indemnizaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010007;6;2019;junio;B005010100;;;;Lempiras;6031.28;Igss Administración;;;;Dolares;249.85;;
B005;Gases;Honduras;6011010013;6;2019;junio;B005010100;;;;Lempiras;;Atenciones A Empleados Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011041004;6;2019;junio;B005010100;;;;Lempiras;15551.11;Servicios Profesionales;;;;Dolares;644.21;;
B005;Gases;Honduras;6011061002;6;2019;junio;B005010100;;;;Lempiras;;Gastos De Hospedaje;;;;Dolares;0;;
B005;Gases;Honduras;6011061003;6;2019;junio;B005010100;;;;Lempiras;0;Gastos De Alimentacion;;;;Dolares;0;;
B005;Gases;Honduras;6011071001;6;2019;junio;B005010100;;;;Lempiras;3562.54;Servicio Telefónico Fijo;;;;Dolares;147.58;;
B005;Gases;Honduras;6011071003;6;2019;junio;B005010100;;;;Lempiras;1891.69;Servicio De Internet;;;;Dolares;78.36;;
B005;Gases;Honduras;6011081001;6;2019;junio;B005010100;;;;Lempiras;6905.72;Energía Eléctrica;;;;Dolares;286.07;;
B005;Gases;Honduras;6011091001;6;2019;junio;B005010100;;;;Lempiras;33600;Renta De Inmuebles;;;;Dolares;1391.88;;
B005;Gases;Honduras;6011101007;6;2019;junio;B005010100;;;;Lempiras;0;Suscripciones;;;;Dolares;0;;
B005;Gases;Honduras;6011101008;6;2019;junio;B005010100;;;;Lempiras;15437.66;Otros Impuestos;;;;Dolares;639.51;;
B005;Gases;Honduras;6011121002;6;2019;junio;B005010100;;;;Lempiras;2250;Servicios De Limpieza;;;;Dolares;93.21;;
B005;Gases;Honduras;6011121004;6;2019;junio;B005010100;;;;Lempiras;;Papeleria y Articulos De Escritorio;;;;Dolares;0;;
B005;Gases;Honduras;6011121006;6;2019;junio;B005010100;;;;Lempiras;0;Útiles Generales;;;;Dolares;0;;
B005;Gases;Honduras;6011121011;6;2019;junio;B005010100;;;;Lempiras;1077.71;Utiles De Limpieza;;;;Dolares;44.64;;
B005;Gases;Honduras;6011121013;6;2019;junio;B005010100;;;;Lempiras;0;Peaje;;;;Dolares;0;;
B005;Gases;Honduras;6011121016;6;2019;junio;B005010100;;;;Lempiras;;Servicio manejo de Plagas;;;;Dolares;0;;
B005;Gases;Honduras;6021010001;6;2019;junio;B005010200;;;;Lempiras;70033.95;Sueldos ventas;;;;Dolares;2901.16;;
B005;Gases;Honduras;6021010006;6;2019;junio;B005010200;;;;Lempiras;;Vacaciones ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021010014;6;2019;junio;B005010200;;;;Lempiras;150;Atenciones A Empleados Ventas;;;;Dolares;6.21;;
B005;Gases;Honduras;6021020002;6;2019;junio;B005010200;;;;Lempiras;31142.7;Depreciación Mobiliario Y Equipo;;;;Dolares;1290.09;;
B005;Gases;Honduras;6021030008;6;2019;junio;B005010200;;;;Lempiras;3675.34;Mantenimientos Varios;;;;Dolares;152.25;;
B005;Gases;Honduras;6021050001;6;2019;junio;B005010200;;;;Lempiras;9358.8;Mantenimiento De Vehiculos;;;;Dolares;387.69;;
B005;Gases;Honduras;6021050003;6;2019;junio;B005010200;;;;Lempiras;31600;Gasolina;;;;Dolares;1309.03;;
B005;Gases;Honduras;6021060004;6;2019;junio;B005010200;;;;Lempiras;11493.27;Gastos de Alimentación;;;;Dolares;476.11;;
B005;Gases;Honduras;6021080003;6;2019;junio;B005010200;;;;Lempiras;3199.18;Agua;;;;Dolares;132.53;;
B005;Gases;Honduras;6031010011;6;2019;junio;B005010200;;;;Lempiras;;Gastos de Publicidad y Mercadeo.;;;;Dolares;0;;
B005;Gases;Honduras;6031050001;6;2019;junio;B005010200;;;;Lempiras;28600;Seguridad Y Vigilancia;;;;Dolares;1184.76;;
B005;Gases;Honduras;8011010003;6;2019;junio;;B005010000;;;Lempiras;200;Gastos Y Comisiones Bancarias;;;;Dolares;8.29;;
B005;Gases;Honduras;8011010013;6;2019;junio;;B005010000;;;Lempiras;1032.38;Otros Gastos No Operativos;;;;Dolares;42.77;;
B005;Gases;Honduras;7011010016;6;2019;junio;;B005010000;;;Lempiras;;Otros Ingresos No Operativos;;;;Dolares;0;;
B005;Gases;Honduras;7011010009;6;2019;junio;;B005010000;;;Lempiras;-0.03;Ingresos Varios;;;;Dolares;0;;
B005;Gases;Honduras;6011010001;7;2019;julio;B005010100;;;;Lempiras;83631.89;Sueldos Administración;;;;Dolares;3464.45;;
B005;Gases;Honduras;6011010003;7;2019;julio;B005010100;;;;Lempiras;11180.24;Aguinaldos Administración;;;;Dolares;463.14;;
B005;Gases;Honduras;6011010004;7;2019;julio;B005010100;;;;Lempiras;11865.3;Bono 14 Administración;;;;Dolares;491.52;;
B005;Gases;Honduras;6011010005;7;2019;julio;B005010100;;;;Lempiras;;Vacaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010006;7;2019;julio;B005010100;;;;Lempiras;;Indemnizaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010007;7;2019;julio;B005010100;;;;Lempiras;14030.11;Igss Administración;;;;Dolares;581.2;;
B005;Gases;Honduras;6011010013;7;2019;julio;B005010100;;;;Lempiras;;Atenciones A Empleados Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011041004;7;2019;julio;B005010100;;;;Lempiras;16531.58;Servicios Profesionales;;;;Dolares;684.82;;
B005;Gases;Honduras;6011061002;7;2019;julio;B005010100;;;;Lempiras;;Gastos De Hospedaje;;;;Dolares;0;;
B005;Gases;Honduras;6011061003;7;2019;julio;B005010100;;;;Lempiras;;Gastos De Alimentacion;;;;Dolares;0;;
B005;Gases;Honduras;6011071001;7;2019;julio;B005010100;;;;Lempiras;2853.47;Servicio Telefónico Fijo;;;;Dolares;118.21;;
B005;Gases;Honduras;6011071003;7;2019;julio;B005010100;;;;Lempiras;1893.51;Servicio De Internet;;;;Dolares;78.44;;
B005;Gases;Honduras;6011081001;7;2019;julio;B005010100;;;;Lempiras;6505.45;Energía Eléctrica;;;;Dolares;269.49;;
B005;Gases;Honduras;6011091001;7;2019;julio;B005010100;;;;Lempiras;33600;Renta De Inmuebles;;;;Dolares;1391.88;;
B005;Gases;Honduras;6011101007;7;2019;julio;B005010100;;;;Lempiras;;Suscripciones;;;;Dolares;0;;
B005;Gases;Honduras;6011101008;7;2019;julio;B005010100;;;;Lempiras;18481.66;Otros Impuestos;;;;Dolares;765.6;;
B005;Gases;Honduras;6011121002;7;2019;julio;B005010100;;;;Lempiras;2500;Servicios De Limpieza;;;;Dolares;103.56;;
B005;Gases;Honduras;6011121004;7;2019;julio;B005010100;;;;Lempiras;;Papeleria y Articulos De Escritorio;;;;Dolares;0;;
B005;Gases;Honduras;6011121006;7;2019;julio;B005010100;;;;Lempiras;659.09;Útiles Generales;;;;Dolares;27.3;;
B005;Gases;Honduras;6011121011;7;2019;julio;B005010100;;;;Lempiras;1423.56;Utiles De Limpieza;;;;Dolares;58.97;;
B005;Gases;Honduras;6011121013;7;2019;julio;B005010100;;;;Lempiras;132;Peaje;;;;Dolares;5.47;;
B005;Gases;Honduras;6011121016;7;2019;julio;B005010100;;;;Lempiras;2000;Servicio manejo de Plagas;;;;Dolares;82.85;;
B005;Gases;Honduras;6021010001;7;2019;julio;B005010200;;;;Lempiras;70033.95;Sueldos ventas;;;;Dolares;2901.16;;
B005;Gases;Honduras;6021010006;7;2019;julio;B005010200;;;;Lempiras;;Vacaciones ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021010014;7;2019;julio;B005010200;;;;Lempiras;150;Atenciones A Empleados Ventas;;;;Dolares;6.21;;
B005;Gases;Honduras;6021020002;7;2019;julio;B005010200;;;;Lempiras;31142.7;Depreciación Mobiliario Y Equipo;;;;Dolares;1290.09;;
B005;Gases;Honduras;6021030008;7;2019;julio;B005010200;;;;Lempiras;5694.79;Mantenimientos Varios;;;;Dolares;235.91;;
B005;Gases;Honduras;6021050001;7;2019;julio;B005010200;;;;Lempiras;5914.4;Mantenimiento De Vehiculos;;;;Dolares;245;;
B005;Gases;Honduras;6021050003;7;2019;julio;B005010200;;;;Lempiras;40900;Gasolina;;;;Dolares;1694.28;;
B005;Gases;Honduras;6021060004;7;2019;julio;B005010200;;;;Lempiras;3693.38;Gastos de Alimentación;;;;Dolares;153;;
B005;Gases;Honduras;6021080003;7;2019;julio;B005010200;;;;Lempiras;3100.71;Agua;;;;Dolares;128.45;;
B005;Gases;Honduras;6031010011;7;2019;julio;B005010200;;;;Lempiras;1738.7;Gastos de Publicidad y Mercadeo.;;;;Dolares;72.03;;
B005;Gases;Honduras;6031050001;7;2019;julio;B005010200;;;;Lempiras;28600;Seguridad Y Vigilancia;;;;Dolares;1184.76;;
B005;Gases;Honduras;8011010003;7;2019;julio;;B005010000;;;Lempiras;798.42;Gastos Y Comisiones Bancarias;;;;Dolares;33.07;;
B005;Gases;Honduras;8011010013;7;2019;julio;;B005010000;;;Lempiras;1939.13;Otros Gastos No Operativos;;;;Dolares;80.33;;
B005;Gases;Honduras;7011010016;7;2019;julio;;B005010000;;;Lempiras;0;Otros Ingresos No Operativos;;;;Dolares;0;;
B005;Gases;Honduras;7011010009;7;2019;julio;;B005010000;;;Lempiras;-40.34;Ingresos Varios;;;;Dolares;-1.67;;
B005;Gases;Honduras;6011010001;8;2019;agosto;B005010100;;;;Lempiras;75253.5;Sueldos Administración;;;;Dolares;3117.38;;
B005;Gases;Honduras;6011010003;8;2019;agosto;B005010100;;;;Lempiras;11180.24;Aguinaldos Administración;;;;Dolares;463.14;;
B005;Gases;Honduras;6011010004;8;2019;agosto;B005010100;;;;Lempiras;11865.3;Bono 14 Administración;;;;Dolares;491.52;;
B005;Gases;Honduras;6011010005;8;2019;agosto;B005010100;;;;Lempiras;;Vacaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010006;8;2019;agosto;B005010100;;;;Lempiras;200361.8;Indemnizaciones Administración;;;;Dolares;8299.99;;
B005;Gases;Honduras;6011010007;8;2019;agosto;B005010100;;;;Lempiras;6031.28;Igss Administración;;;;Dolares;249.85;;
B005;Gases;Honduras;6011010013;8;2019;agosto;B005010100;;;;Lempiras;;Atenciones A Empleados Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011041004;8;2019;agosto;B005010100;;;;Lempiras;63050.21;Servicios Profesionales;;;;Dolares;2611.86;;
B005;Gases;Honduras;6011061002;8;2019;agosto;B005010100;;;;Lempiras;2097.47;Gastos De Hospedaje;;;;Dolares;86.89;;
B005;Gases;Honduras;6011061003;8;2019;agosto;B005010100;;;;Lempiras;5436.09;Gastos De Alimentacion;;;;Dolares;225.19;;
B005;Gases;Honduras;6011071001;8;2019;agosto;B005010100;;;;Lempiras;3691.74;Servicio Telefónico Fijo;;;;Dolares;152.93;;
B005;Gases;Honduras;6011071003;8;2019;agosto;B005010100;;;;Lempiras;2267;Servicio De Internet;;;;Dolares;93.91;;
B005;Gases;Honduras;6011081001;8;2019;agosto;B005010100;;;;Lempiras;6830.27;Energía Eléctrica;;;;Dolares;282.94;;
B005;Gases;Honduras;6011091001;8;2019;agosto;B005010100;;;;Lempiras;33600;Renta De Inmuebles;;;;Dolares;1391.88;;
B005;Gases;Honduras;6011101007;8;2019;agosto;B005010100;;;;Lempiras;;Suscripciones;;;;Dolares;0;;
B005;Gases;Honduras;6011101008;8;2019;agosto;B005010100;;;;Lempiras;20169.4;Otros Impuestos;;;;Dolares;835.52;;
B005;Gases;Honduras;6011121002;8;2019;agosto;B005010100;;;;Lempiras;2500;Servicios De Limpieza;;;;Dolares;103.56;;
B005;Gases;Honduras;6011121004;8;2019;agosto;B005010100;;;;Lempiras;;Papeleria y Articulos De Escritorio;;;;Dolares;0;;
B005;Gases;Honduras;6011121006;8;2019;agosto;B005010100;;;;Lempiras;;Útiles Generales;;;;Dolares;0;;
B005;Gases;Honduras;6011121011;8;2019;agosto;B005010100;;;;Lempiras;;Utiles De Limpieza;;;;Dolares;0;;
B005;Gases;Honduras;6011121013;8;2019;agosto;B005010100;;;;Lempiras;20.87;Peaje;;;;Dolares;0.86;;
B005;Gases;Honduras;6011121016;8;2019;agosto;B005010100;;;;Lempiras;;Servicio manejo de Plagas;;;;Dolares;0;;
B005;Gases;Honduras;6021010001;8;2019;agosto;B005010200;;;;Lempiras;70033.96;Sueldos ventas;;;;Dolares;2901.16;;
B005;Gases;Honduras;6021010006;8;2019;agosto;B005010200;;;;Lempiras;;Vacaciones ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021010014;8;2019;agosto;B005010200;;;;Lempiras;2725;Atenciones A Empleados Ventas;;;;Dolares;112.88;;
B005;Gases;Honduras;6021020002;8;2019;agosto;B005010200;;;;Lempiras;28642.7;Depreciación Mobiliario Y Equipo;;;;Dolares;1186.52;;
B005;Gases;Honduras;6021030008;8;2019;agosto;B005010200;;;;Lempiras;4912.3;Mantenimientos Varios;;;;Dolares;203.49;;
B005;Gases;Honduras;6021050001;8;2019;agosto;B005010200;;;;Lempiras;36258.85;Mantenimiento De Vehiculos;;;;Dolares;1502.02;;
B005;Gases;Honduras;6021050003;8;2019;agosto;B005010200;;;;Lempiras;44406;Gasolina;;;;Dolares;1839.52;;
B005;Gases;Honduras;6021060004;8;2019;agosto;B005010200;;;;Lempiras;5524.37;Gastos de Alimentación;;;;Dolares;228.85;;
B005;Gases;Honduras;6021080003;8;2019;agosto;B005010200;;;;Lempiras;6235.99;Agua;;;;Dolares;258.33;;
B005;Gases;Honduras;6031010011;8;2019;agosto;B005010200;;;;Lempiras;;Gastos de Publicidad y Mercadeo.;;;;Dolares;0;;
B005;Gases;Honduras;6031050001;8;2019;agosto;B005010200;;;;Lempiras;28600;Seguridad Y Vigilancia;;;;Dolares;1184.76;;
B005;Gases;Honduras;8011010003;8;2019;agosto;;B005010000;;;Lempiras;705;Gastos Y Comisiones Bancarias;;;;Dolares;29.2;;
B005;Gases;Honduras;8011010013;8;2019;agosto;;B005010000;;;Lempiras;1020.38;Otros Gastos No Operativos;;;;Dolares;42.27;;
B005;Gases;Honduras;7011010016;8;2019;agosto;;B005010000;;;Lempiras;0;Otros Ingresos No Operativos;;;;Dolares;0;;
B005;Gases;Honduras;7011010009;8;2019;agosto;;B005010000;;;Lempiras;-56.13;Ingresos Varios;;;;Dolares;-2.33;;
B005;Gases;Honduras;6011010001;9;2019;septiembre;B005010100;;;;Lempiras;77493.25;Sueldos Administración;;;;Dolares;3210.16;;
B005;Gases;Honduras;6011010003;9;2019;septiembre;B005010100;;;;Lempiras;11180.24;Aguinaldos Administración;;;;Dolares;463.14;;
B005;Gases;Honduras;6011010004;9;2019;septiembre;B005010100;;;;Lempiras;11865.3;Bono 14 Administración;;;;Dolares;491.52;;
B005;Gases;Honduras;6011010005;9;2019;septiembre;B005010100;;;;Lempiras;;Vacaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010006;9;2019;septiembre;B005010100;;;;Lempiras;;Indemnizaciones Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011010007;9;2019;septiembre;B005010100;;;;Lempiras;6041.02;Igss Administración;;;;Dolares;250.25;;
B005;Gases;Honduras;6011010013;9;2019;septiembre;B005010100;;;;Lempiras;;Atenciones A Empleados Administración;;;;Dolares;0;;
B005;Gases;Honduras;6011041004;9;2019;septiembre;B005010100;;;;Lempiras;37225.07;Servicios Profesionales;;;;Dolares;1542.05;;
B005;Gases;Honduras;6011061002;9;2019;septiembre;B005010100;;;;Lempiras;;Gastos De Hospedaje;;;;Dolares;0;;
B005;Gases;Honduras;6011061003;9;2019;septiembre;B005010100;;;;Lempiras;2091.81;Gastos De Alimentacion;;;;Dolares;86.65;;
B005;Gases;Honduras;6011071001;9;2019;septiembre;B005010100;;;;Lempiras;3605.52;Servicio Telefónico Fijo;;;;Dolares;149.36;;
B005;Gases;Honduras;6011071003;9;2019;septiembre;B005010100;;;;Lempiras;1897.68;Servicio De Internet;;;;Dolares;78.61;;
B005;Gases;Honduras;6011081001;9;2019;septiembre;B005010100;;;;Lempiras;7807.22;Energía Eléctrica;;;;Dolares;323.41;;
B005;Gases;Honduras;6011091001;9;2019;septiembre;B005010100;;;;Lempiras;33600;Renta De Inmuebles;;;;Dolares;1391.88;;
B005;Gases;Honduras;6011101007;9;2019;septiembre;B005010100;;;;Lempiras;;Suscripciones;;;;Dolares;0;;
B005;Gases;Honduras;6011101008;9;2019;septiembre;B005010100;;;;Lempiras;15437.16;Otros Impuestos;;;;Dolares;639.48;;
B005;Gases;Honduras;6011121002;9;2019;septiembre;B005010100;;;;Lempiras;2250;Servicios De Limpieza;;;;Dolares;93.21;;
B005;Gases;Honduras;6011121004;9;2019;septiembre;B005010100;;;;Lempiras;4847.92;Papeleria y Articulos De Escritorio;;;;Dolares;200.83;;
B005;Gases;Honduras;6011121006;9;2019;septiembre;B005010100;;;;Lempiras;;Útiles Generales;;;;Dolares;0;;
B005;Gases;Honduras;6011121011;9;2019;septiembre;B005010100;;;;Lempiras;779.51;Utiles De Limpieza;;;;Dolares;32.29;;
B005;Gases;Honduras;6011121013;9;2019;septiembre;B005010100;;;;Lempiras;;Peaje;;;;Dolares;0;;
B005;Gases;Honduras;6011121016;9;2019;septiembre;B005010100;;;;Lempiras;;Servicio manejo de Plagas;;;;Dolares;0;;
B005;Gases;Honduras;6021010001;9;2019;septiembre;B005010200;;;;Lempiras;66699.63;Sueldos ventas;;;;Dolares;2763.03;;
B005;Gases;Honduras;6021010006;9;2019;septiembre;B005010200;;;;Lempiras;;Vacaciones ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021010014;9;2019;septiembre;B005010200;;;;Lempiras;;Atenciones A Empleados Ventas;;;;Dolares;0;;
B005;Gases;Honduras;6021020002;9;2019;septiembre;B005010200;;;;Lempiras;31142.7;Depreciación Mobiliario Y Equipo;;;;Dolares;1290.09;;
B005;Gases;Honduras;6021030008;9;2019;septiembre;B005010200;;;;Lempiras;;Mantenimientos Varios;;;;Dolares;0;;
B005;Gases;Honduras;6021050001;9;2019;septiembre;B005010200;;;;Lempiras;4725.34;Mantenimiento De Vehiculos;;;;Dolares;195.75;;
B005;Gases;Honduras;6021050003;9;2019;septiembre;B005010200;;;;Lempiras;38900;Gasolina;;;;Dolares;1611.43;;
B005;Gases;Honduras;6021060004;9;2019;septiembre;B005010200;;;;Lempiras;1461.74;Gastos de Alimentación;;;;Dolares;60.55;;
B005;Gases;Honduras;6021080003;9;2019;septiembre;B005010200;;;;Lempiras;3977.37;Agua;;;;Dolares;164.76;;
B005;Gases;Honduras;6031010011;9;2019;septiembre;B005010200;;;;Lempiras;;Gastos de Publicidad y Mercadeo.;;;;Dolares;0;;
B005;Gases;Honduras;6031050001;9;2019;septiembre;B005010200;;;;Lempiras;28600;Seguridad Y Vigilancia;;;;Dolares;1184.76;;
B005;Gases;Honduras;8011010003;9;2019;septiembre;;B005010000;;;Lempiras;250;Gastos Y Comisiones Bancarias;;;;Dolares;10.36;;
B005;Gases;Honduras;8011010013;9;2019;septiembre;;B005010000;;;Lempiras;1638.71;Otros Gastos No Operativos;;;;Dolares;67.88;;
B005;Gases;Honduras;6011010001;10;2019;octubre;B005010100;;;;Lempiras;73841.3;Sueldos Administración;;;;Dolares;3058.88;;
